trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
919,False,"{'a': 0.95, 'e': 0.6066154552208459}",20,0,-52.889170129299714,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
920,False,"{'a': 0.95, 'e': 0.6058201566434629}",35,0,-57.06075928819847,"{0: 27, 1: 3, 2: 4, 3: 0, 4: 1}",0
921,False,"{'a': 0.95, 'e': 0.6050242522459737}",20,0,-125.35819954799868,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
922,False,"{'a': 0.95, 'e': 0.6042277428242827}",25,0,-114.04411710581981,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
923,False,"{'a': 0.95, 'e': 0.6034306291748992}",25,0,-119.05482212378777,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
924,False,"{'a': 0.95, 'e': 0.6026329120949369}",20,10,-0.2073762373237189,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
925,False,"{'a': 0.95, 'e': 0.6018345923821126}",30,0,-102.52057282952907,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
926,False,"{'a': 0.95, 'e': 0.6010356708347461}",20,13,5.291793122204403,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.95, 'e': 0.6002361482517589}",30,0,-130.52105621062177,"{0: 19, 1: 1, 2: 7, 3: 2, 4: 1}",0
928,False,"{'a': 0.95, 'e': 0.5994360254326734}",20,8,7.267212826010644,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
929,False,"{'a': 0.95, 'e': 0.5986353031776125}",35,0,-97.82372918549741,"{0: 29, 1: 0, 2: 3, 3: 1, 4: 2}",0
930,False,"{'a': 0.95, 'e': 0.5978339822872982}",20,0,-37.95289323489918,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
931,False,"{'a': 0.95, 'e': 0.5970320635630515}",25,7,-32.51760674167474,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
932,False,"{'a': 0.95, 'e': 0.596229547806791}",35,17,-7.378590924187198,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
933,False,"{'a': 0.95, 'e': 0.5954264358210324}",20,0,-57.186906744826544,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
934,False,"{'a': 0.95, 'e': 0.5946227284088876}",20,0,7.740017274618494,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
935,False,"{'a': 0.95, 'e': 0.5938184263740639}",20,10,-25.500613421582692,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
936,False,"{'a': 0.95, 'e': 0.5930135305208634}",25,0,-139.2582942243954,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
937,False,"{'a': 0.95, 'e': 0.5922080416541816}",25,4,-35.94229990684164,"{0: 14, 1: 4, 2: 2, 3: 1, 4: 0}",1
938,False,"{'a': 0.95, 'e': 0.5914019605795077}",20,0,-5.78235821664992,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
939,False,"{'a': 0.95, 'e': 0.5905952881029224}",20,0,4.456600873922071,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
940,False,"{'a': 0.95, 'e': 0.5897880250310983}",25,0,-62.85571049331806,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
941,False,"{'a': 0.95, 'e': 0.5889801721712982}",20,0,-82.02401185348347,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
942,False,"{'a': 0.95, 'e': 0.588171730331375}",20,0,-18.156636217947774,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
943,False,"{'a': 0.95, 'e': 0.5873627003197706}",20,0,-85.57845187498872,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
944,False,"{'a': 0.95, 'e': 0.5865530829455148}",25,0,-61.48396582680253,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
945,False,"{'a': 0.95, 'e': 0.5857428790182249}",20,3,-36.458784883534406,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
946,False,"{'a': 0.95, 'e': 0.5849320893481048}",20,0,-0.5653368396155365,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
947,False,"{'a': 0.95, 'e': 0.5841207147459441}",25,17,1.6776450399844052,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
948,False,"{'a': 0.95, 'e': 0.5833087560231173}",20,0,6.419632628494281,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
949,False,"{'a': 0.95, 'e': 0.5824962139915831}",25,2,-82.28553550228284,"{0: 16, 1: 3, 2: 1, 3: 2, 4: 1}",1
950,False,"{'a': 0.95, 'e': 0.5816830894638835}",25,0,-77.58634705663007,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
951,False,"{'a': 0.95, 'e': 0.5808693832531429}",20,8,17.260935470235417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.95, 'e': 0.5800550961730674}",20,15,1.647918897659109,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.95, 'e': 0.579240229037944}",20,9,-7.504206376021601,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
954,False,"{'a': 0.95, 'e': 0.57842478266264}",20,10,-29.055396513219073,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
955,False,"{'a': 0.95, 'e': 0.5776087578626015}",30,10,18.85579801553947,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
956,False,"{'a': 0.95, 'e': 0.5767921554538532}",25,7,-79.58530877521814,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 1}",1
957,False,"{'a': 0.95, 'e': 0.5759749762529975}",25,15,-17.15364214083638,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
958,False,"{'a': 0.95, 'e': 0.5751572210772137}",25,0,-77.4409933628287,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
959,False,"{'a': 0.95, 'e': 0.5743388907442566}",20,0,11.0645974515622,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
960,False,"{'a': 0.95, 'e': 0.5735199860724567}",20,0,-60.17558660787392,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
961,False,"{'a': 0.95, 'e': 0.5727005078807185}",20,3,-62.60069920037181,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 1}",1
962,False,"{'a': 0.95, 'e': 0.5718804569885202}",20,0,2.079372592794293,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
963,False,"{'a': 0.95, 'e': 0.5710598342159124}",20,13,-33.034507139496725,"{0: 4, 1: 0, 2: 2, 3: 1, 4: 0}",1
964,False,"{'a': 0.95, 'e': 0.5702386403835181}",25,0,-80.7578782106379,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
965,False,"{'a': 0.95, 'e': 0.5694168763125309}",30,5,-15.301149080809402,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",1
966,False,"{'a': 0.95, 'e': 0.5685945428247149}",20,0,-47.76751466704923,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
967,False,"{'a': 0.95, 'e': 0.5677716407424034}",20,0,-57.28751378815421,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
968,False,"{'a': 0.95, 'e': 0.5669481708884985}",25,0,-84.23904276068076,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
969,False,"{'a': 0.95, 'e': 0.5661241340864699}",30,10,-38.26389465704547,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",1
970,False,"{'a': 0.95, 'e': 0.5652995311603544}",20,6,2.7837981639505953,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
971,False,"{'a': 0.95, 'e': 0.5644743629347548}",20,0,-14.69470920825868,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
972,False,"{'a': 0.95, 'e': 0.5636486302348395}",25,0,-75.12490197184228,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
973,False,"{'a': 0.95, 'e': 0.5628223338863407}",20,0,-100.28873946498359,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
974,False,"{'a': 0.95, 'e': 0.561995474715555}",20,2,2.4459577892762776,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
975,False,"{'a': 0.95, 'e': 0.5611680535493415}",25,16,2.1651766921743456,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
976,False,"{'a': 0.95, 'e': 0.5603400712151212}",20,0,-45.337309828326134,"{0: 14, 1: 4, 2: 0, 3: 2, 4: 0}",0
977,False,"{'a': 0.95, 'e': 0.5595115285408763}",20,0,-78.46704199962717,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
978,False,"{'a': 0.95, 'e': 0.5586824263551495}",20,1,-20.82728629678426,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
979,False,"{'a': 0.95, 'e': 0.5578527654870429}",20,0,9.234290452677582,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
980,False,"{'a': 0.95, 'e': 0.5570225467662173}",20,5,-14.076293595214509,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
981,False,"{'a': 0.95, 'e': 0.5561917710228914}",25,0,-90.26134186060172,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",1
982,False,"{'a': 0.95, 'e': 0.5553604390878408}",25,11,-34.1089933112951,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 0}",1
983,False,"{'a': 0.95, 'e': 0.5545285517923975}",25,16,-5.588850479866909,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
984,False,"{'a': 0.95, 'e': 0.5536961099684484}",20,0,-36.39797100901429,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
985,False,"{'a': 0.95, 'e': 0.5528631144484356}",20,9,-66.31805123882708,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
986,False,"{'a': 0.95, 'e': 0.5520295660653545}",25,0,-21.255291984451713,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",1
987,False,"{'a': 0.95, 'e': 0.5511954656527531}",20,0,-81.38965471102446,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
988,False,"{'a': 0.95, 'e': 0.5503608140447322}",25,0,-65.91093126441667,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
989,False,"{'a': 0.95, 'e': 0.5495256120759431}",20,12,-5.382353017396207,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.95, 'e': 0.5486898605815876}",25,7,-28.108455791389716,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
991,False,"{'a': 0.95, 'e': 0.5478535603974173}",30,6,-15.88387614278602,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
992,False,"{'a': 0.95, 'e': 0.5470167123597323}",35,9,-59.67737064019873,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 1}",1
993,False,"{'a': 0.95, 'e': 0.5461793173053805}",25,0,-58.22469155081095,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
994,False,"{'a': 0.95, 'e': 0.5453413760717569}",25,0,-57.17098435526039,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
995,False,"{'a': 0.95, 'e': 0.5445028894968027}",20,3,-46.10926189465382,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
996,False,"{'a': 0.95, 'e': 0.5436638584190043}",25,10,-42.86825046282513,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
997,False,"{'a': 0.95, 'e': 0.5428242836773929}",20,7,-45.13971053660764,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
998,False,"{'a': 0.95, 'e': 0.541984166111543}",30,0,-27.574853058221947,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
999,False,"{'a': 0.95, 'e': 0.5411435065615721}",20,0,-10.635321171849737,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1000,False,"{'a': 0.95, 'e': 0.5403023058681398}",25,0,-11.817446551472447,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
1001,False,"{'a': 0.95, 'e': 0.5394605648724465}",20,0,-86.09956211458524,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1002,False,"{'a': 0.95, 'e': 0.5386182844162335}",30,22,-5.868519027935055,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1003,False,"{'a': 0.95, 'e': 0.5377754653417808}",20,0,-38.29187711263589,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1004,False,"{'a': 0.95, 'e': 0.5369321084919078}",20,0,-3.1829433802769636,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1005,False,"{'a': 0.95, 'e': 0.5360882147099708}",25,0,-61.590008934853905,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",1
1006,False,"{'a': 0.95, 'e': 0.535243784839864}",25,0,-43.15380362391687,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
1007,False,"{'a': 0.95, 'e': 0.5343988197260168}",25,0,-87.37944804865784,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
1008,False,"{'a': 0.95, 'e': 0.5335533202133944}",30,0,-18.680747664363853,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
1009,False,"{'a': 0.95, 'e': 0.5327072871474963}",20,6,-3.501291840089645,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1010,False,"{'a': 0.95, 'e': 0.5318607213743555}",25,5,12.116581893223007,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.95, 'e': 0.5310136237405375}",30,13,-32.63487553380452,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
1012,False,"{'a': 0.95, 'e': 0.5301659950931402}",20,0,-43.02938458341728,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1013,False,"{'a': 0.95, 'e': 0.5293178362797918}",25,2,-28.28831771003573,"{0: 19, 1: 3, 2: 0, 3: 0, 4: 1}",1
1014,False,"{'a': 0.95, 'e': 0.5284691481486514}",20,0,-51.029518721958375,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1015,False,"{'a': 0.95, 'e': 0.5276199315484067}",25,5,-74.565037006774,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
1016,False,"{'a': 0.95, 'e': 0.5267701873282746}",20,9,-86.21455185326455,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
1017,False,"{'a': 0.95, 'e': 0.525919916337999}",20,0,-15.742456149997135,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1018,False,"{'a': 0.95, 'e': 0.525069119427851}",25,0,-31.4274881852017,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1019,False,"{'a': 0.95, 'e': 0.5242177974486271}",25,0,4.370127452817702,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1020,False,"{'a': 0.95, 'e': 0.5233659512516496}",30,11,-27.677179970211206,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 0}",1
1021,False,"{'a': 0.95, 'e': 0.5225135816887643}",25,16,-5.9783851660169764,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1022,False,"{'a': 0.95, 'e': 0.5216606896123411}",25,16,-6.264649389879361,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1023,False,"{'a': 0.95, 'e': 0.5208072758752715}",20,5,-6.949290920062614,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1024,False,"{'a': 0.95, 'e': 0.5199533413309697}",30,0,-117.19885303067011,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
1025,False,"{'a': 0.95, 'e': 0.5190988868333698}",20,0,13.104366319959876,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1026,False,"{'a': 0.95, 'e': 0.5182439132369262}",25,9,-53.74576626202521,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
1027,False,"{'a': 0.95, 'e': 0.5173884213966127}",20,0,0.9216001060559759,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1028,False,"{'a': 0.95, 'e': 0.5165324121679208}",20,0,-87.6900712906841,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1029,False,"{'a': 0.95, 'e': 0.5156758864068599}",25,14,9.266189764170123,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1030,False,"{'a': 0.95, 'e': 0.5148188449699553}",20,5,-3.6059745385376667,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1031,False,"{'a': 0.95, 'e': 0.513961288714249}",30,0,-78.62565206170976,"{0: 20, 1: 2, 2: 6, 3: 2, 4: 0}",0
1032,False,"{'a': 0.95, 'e': 0.5131032184972966}",20,0,-36.69754612064257,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1033,False,"{'a': 0.95, 'e': 0.5122446351771686}",30,0,-39.74145541008578,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
1034,False,"{'a': 0.95, 'e': 0.5113855396124478}",30,0,-27.6149738505136,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
1035,False,"{'a': 0.95, 'e': 0.5105259326622303}",20,6,-7.987596195700765,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1036,False,"{'a': 0.95, 'e': 0.5096658151861225}",25,13,-11.736468412144074,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1037,False,"{'a': 0.95, 'e': 0.5088051880442422}",30,1,-74.91882473655268,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 1}",1
1038,False,"{'a': 0.95, 'e': 0.507944052097216}",30,18,-35.44659363557996,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 0}",1
1039,False,"{'a': 0.95, 'e': 0.5070824082061803}",25,9,-33.99229544693418,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
1040,False,"{'a': 0.95, 'e': 0.5062202572327784}",25,7,-10.809193962002798,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
1041,False,"{'a': 0.95, 'e': 0.5053576000391616}",20,0,-34.95393525464016,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1042,False,"{'a': 0.95, 'e': 0.5044944374879868}",20,13,-22.249047589182872,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
1043,False,"{'a': 0.95, 'e': 0.5036307704424168}",25,9,-117.15074961657872,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 2}",1
1044,False,"{'a': 0.95, 'e': 0.5027665997661179}",20,11,1.8533217354103075,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1045,False,"{'a': 0.95, 'e': 0.5019019263232615}",25,0,-42.11832355860505,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1046,False,"{'a': 0.95, 'e': 0.5010367509785203}",25,0,-17.781736510450106,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1047,False,"{'a': 0.95, 'e': 0.5001710745970702}",20,8,-31.874555230257272,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1048,False,"{'a': 0.95, 'e': 0.4993048980445869}",30,14,-35.38188625642846,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1049,False,"{'a': 0.95, 'e': 0.49843822218724737}",25,11,-39.15840323464565,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1050,False,"{'a': 0.95, 'e': 0.497571047891727}",20,14,2.7552480131465718,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.95, 'e': 0.49670337602520037}",20,0,-33.67979370500699,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1052,False,"{'a': 0.95, 'e': 0.495835207455339}",30,13,-33.84682119652821,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1053,False,"{'a': 0.95, 'e': 0.49496654305031157}",20,0,-45.06594987941319,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1054,False,"{'a': 0.95, 'e': 0.4940973836787822}",20,8,-12.84006768306107,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1055,False,"{'a': 0.95, 'e': 0.4932277302099105}",25,15,4.434400531882714,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1056,False,"{'a': 0.95, 'e': 0.4923575835133496}",30,0,-95.80137586864456,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
1057,False,"{'a': 0.95, 'e': 0.4914869444592463}",25,7,-10.966616473653335,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 0}",1
1058,False,"{'a': 0.95, 'e': 0.49061581391823933}",20,0,6.435091737304573,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1059,False,"{'a': 0.95, 'e': 0.48974419276145953}",30,1,-63.020802982856964,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 0}",1
1060,False,"{'a': 0.95, 'e': 0.48887208186052755}",20,0,-1.6798771939922763,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1061,False,"{'a': 0.95, 'e': 0.48799948208755467}",20,9,2.245591178517766,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1062,False,"{'a': 0.95, 'e': 0.4871263943151402}",25,18,-4.39734029613514,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.95, 'e': 0.48625281941637216}",25,8,-104.49719521248525,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 2}",1
1064,False,"{'a': 0.95, 'e': 0.48537875826482507}",20,0,-18.726709412157284,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
1065,False,"{'a': 0.95, 'e': 0.4845042117345603}",20,0,-74.93890228461213,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1066,False,"{'a': 0.95, 'e': 0.48362918070012406}",20,0,-102.16194842491178,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 2}",0
1067,False,"{'a': 0.95, 'e': 0.48275366603654757}",20,0,-35.92275285043902,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1068,False,"{'a': 0.95, 'e': 0.48187766861934506}",20,0,28.059237738351385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1069,False,"{'a': 0.95, 'e': 0.4810011893245143}",20,0,-51.33895621771758,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1070,False,"{'a': 0.95, 'e': 0.48012422902853413}",25,3,-51.30133507646294,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
1071,False,"{'a': 0.95, 'e': 0.47924678860836506}",20,0,-49.43789182588608,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1072,False,"{'a': 0.95, 'e': 0.47836886894144715}",25,14,3.0033960584797903,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1073,False,"{'a': 0.95, 'e': 0.4774904709057004}",25,14,-67.74457387062292,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
1074,False,"{'a': 0.95, 'e': 0.47661159537952236}",25,0,-3.3722602344109998,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
1075,False,"{'a': 0.95, 'e': 0.4757322432417888}",20,6,3.00123869707293,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1076,False,"{'a': 0.95, 'e': 0.47485241537185147}",25,0,1.430165510676824,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1077,False,"{'a': 0.95, 'e': 0.4739721126495385}",20,10,7.434003874605009,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1078,False,"{'a': 0.95, 'e': 0.47309133595515224}",25,0,2.0938553313267745,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1079,False,"{'a': 0.95, 'e': 0.4722100861694696}",20,13,8.432998942685382,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.95, 'e': 0.47132836417373997}",30,0,-13.50852492136896,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
1081,False,"{'a': 0.95, 'e': 0.47044617084968565}",20,14,8.073427430544847,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.95, 'e': 0.46956350707949945}",25,0,-15.058698891431769,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
1083,False,"{'a': 0.95, 'e': 0.4686803737458455}",25,0,-65.87450063225019,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1084,False,"{'a': 0.95, 'e': 0.4677967717318567}",25,15,-44.50742930303582,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
1085,False,"{'a': 0.95, 'e': 0.4669127019211353}",30,7,-43.87474584937433,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
1086,False,"{'a': 0.95, 'e': 0.46602816519775075}",20,0,-17.929534398469215,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1087,False,"{'a': 0.95, 'e': 0.46514316244624}",20,11,-6.803993869259084,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1088,False,"{'a': 0.95, 'e': 0.46425769455160537}",25,0,-50.21030475825582,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
1089,False,"{'a': 0.95, 'e': 0.4633717623993151}",30,0,-46.17791217813436,"{0: 27, 1: 0, 2: 0, 3: 2, 4: 1}",0
1090,False,"{'a': 0.95, 'e': 0.4624853668753008}",20,3,16.90154034659201,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1091,False,"{'a': 0.95, 'e': 0.4615985088659584}",20,10,10.092242811696249,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1092,False,"{'a': 0.95, 'e': 0.46071118925814536}",25,0,-37.62040616782601,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1093,False,"{'a': 0.95, 'e': 0.4598234089391817}",20,0,11.223426246183022,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1094,False,"{'a': 0.95, 'e': 0.4589351687968472}",20,0,-87.09823247329345,"{0: 11, 1: 3, 2: 3, 3: 3, 4: 0}",0
1095,False,"{'a': 0.95, 'e': 0.45804646971938234}",25,0,-9.105021189386264,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1096,False,"{'a': 0.95, 'e': 0.45715731259548575}",25,18,-1.535423404606862,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1097,False,"{'a': 0.95, 'e': 0.45626769831431485}",20,10,-49.51713837737074,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
1098,False,"{'a': 0.95, 'e': 0.45537762776548346}",30,0,-93.0131291321858,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
1099,False,"{'a': 0.95, 'e': 0.4544871018390625}",20,12,11.392472200534836,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.95, 'e': 0.4535961214255773}",25,0,-26.229406249329156,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
